point,algorithm,time,coverage,length,rotation
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,100,97.51,3475,2941
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,110,97.73,3642,3004
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,120,97.79,3776,3038
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,130,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,140,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,150,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,160,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,170,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,180,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,190,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,200,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,210,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,220,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,230,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,240,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,250,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,260,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,270,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,280,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,290,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,300,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,310,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,320,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,330,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,340,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,350,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,360,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,370,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,380,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,390,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,400,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,410,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,420,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,430,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,440,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,450,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,460,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,470,97.91,3876,3064
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,0,0,0,0
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,10,31.76,950,530
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,20,35.51,1226,672
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,30,51.59,1660,855
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,40,61.49,2072,1064
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,50,64.61,2300,1176
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,60,83.91,2688,1293
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,70,88.25,2913,1435
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,80,90.84,3071,1583
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,90,90.98,3096,1590
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,100,91.12,3117,1613
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,110,91.18,3205,1621
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,120,91.18,3205,1621
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,130,97.34,3457,1731
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,140,97.41,3510,1751
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,150,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,160,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,170,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,180,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,190,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,200,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,210,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,220,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,230,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,240,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,250,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,260,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,270,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,280,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,290,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,300,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,310,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,320,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,330,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,340,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,350,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,360,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,370,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,380,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,390,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,400,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,410,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,420,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,430,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,440,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,450,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,460,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar,470,97.51,3559,1758
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,0,0,0,0
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,10,33.17,966,1029
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,20,39.81,1342,1337
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,30,59,1904,1891
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,40,77.48,2270,2258
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,50,85.05,2550,2540
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,60,89.38,2746,2720
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,70,95.88,3025,2923
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,80,97.64,3179,3061
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,90,97.67,3217,3067
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,100,97.69,3253,3071
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,110,97.69,3267,3077
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,120,97.69,3267,3077
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,130,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,140,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,150,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,160,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,170,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,180,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,190,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,200,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,210,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,220,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,230,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,240,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,250,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,260,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,270,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,280,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,290,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,300,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,310,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,320,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,330,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,340,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,350,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,360,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,370,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,380,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,390,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,400,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,410,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,420,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,430,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,440,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,450,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,460,97.83,3396,3090
7 - [-10.84000015 -20.70000076  -9.66468811],BAstar Variant,470,97.83,3396,3090
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,0,0,0,0
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,10,33.3,1007,1031
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,20,57.57,1531,1555
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,30,70.22,1816,1855
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,40,78.06,2104,2113
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,50,88.7,2336,2327
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,60,92.34,2579,2511
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,70,93.56,2796,2618
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,80,93.91,2997,2677
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,90,97.56,3255,2853
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,100,97.69,3423,2902
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,110,97.76,3558,2923
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,120,97.8,3646,2931
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,130,97.86,3799,2960
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,140,97.89,3930,2984
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,150,97.96,4002,2997
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,160,97.96,4002,2997
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,170,98,4107,3003
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,180,98,4107,3003
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,190,98,4107,3003
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,200,98.01,4185,3016
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,210,98.12,4276,3033
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,220,98.16,4381,3046
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,230,98.21,4506,3072
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,240,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,250,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,260,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,270,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,280,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,290,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,300,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,310,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,320,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,330,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,340,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,350,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,360,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,370,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,380,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,390,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,400,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,410,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,420,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,430,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,440,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,450,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,460,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],Inward Spiral,470,98.23,4586,3087
8 - [ 18.96999931 -11.          -5.75468397],BAstar,0,0,0,0
8 - [ 18.96999931 -11.          -5.75468397],BAstar,10,21.48,794,410
8 - [ 18.96999931 -11.          -5.75468397],BAstar,20,44.39,1347,673
8 - [ 18.96999931 -11.          -5.75468397],BAstar,30,53.84,1707,834
8 - [ 18.96999931 -11.          -5.75468397],BAstar,40,61.55,1985,968
8 - [ 18.96999931 -11.          -5.75468397],BAstar,50,68.89,2196,1097
8 - [ 18.96999931 -11.          -5.75468397],BAstar,60,80.81,2487,1233
8 - [ 18.96999931 -11.          -5.75468397],BAstar,70,86.51,2736,1374
8 - [ 18.96999931 -11.          -5.75468397],BAstar,80,89.98,2933,1498
8 - [ 18.96999931 -11.          -5.75468397],BAstar,90,90.32,3039,1519
8 - [ 18.96999931 -11.          -5.75468397],BAstar,100,90.94,3137,1595
8 - [ 18.96999931 -11.          -5.75468397],BAstar,110,91.11,3213,1613
8 - [ 18.96999931 -11.          -5.75468397],BAstar,120,91.21,3238,1625
8 - [ 18.96999931 -11.          -5.75468397],BAstar,130,91.22,3250,1630
8 - [ 18.96999931 -11.          -5.75468397],BAstar,140,91.29,3352,1639
8 - [ 18.96999931 -11.          -5.75468397],BAstar,150,91.29,3352,1639
8 - [ 18.96999931 -11.          -5.75468397],BAstar,160,97.49,3619,1763
8 - [ 18.96999931 -11.          -5.75468397],BAstar,170,97.51,3708,1774
8 - [ 18.96999931 -11.          -5.75468397],BAstar,180,97.56,3710,1781
8 - [ 18.96999931 -11.          -5.75468397],BAstar,190,97.57,3798,1789
8 - [ 18.96999931 -11.          -5.75468397],BAstar,200,97.57,3798,1789
8 - [ 18.96999931 -11.          -5.75468397],BAstar,210,97.59,3847,1794
8 - [ 18.96999931 -11.          -5.75468397],BAstar,220,97.64,3886,1807
8 - [ 18.96999931 -11.          -5.75468397],BAstar,230,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,240,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,250,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,260,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,270,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,280,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,290,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,300,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,310,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,320,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,330,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,340,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,350,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,360,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,370,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,380,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,390,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,400,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,410,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,420,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,430,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,440,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,450,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,460,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar,470,97.65,3932,1817
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,0,0,0,0
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,10,32.75,936,920
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,20,41.71,1335,1259
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,30,43.77,1447,1270
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,40,47.56,1687,1409
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,50,58.78,2073,1769
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,60,79.62,2494,2245
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,70,87.09,2719,2464
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,80,94.03,2966,2731
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,90,97.35,3213,2979
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,100,97.57,3337,3062
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,110,97.62,3392,3074
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,120,97.67,3397,3085
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,130,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,140,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,150,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,160,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,170,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,180,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,190,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,200,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,210,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,220,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,230,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,240,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,250,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,260,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,270,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,280,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,290,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,300,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,310,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,320,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,330,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,340,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,350,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,360,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,370,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,380,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,390,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,400,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,410,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,420,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,430,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,440,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,450,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,460,97.73,3514,3095
8 - [ 18.96999931 -11.          -5.75468397],BAstar Variant,470,97.73,3514,3095
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,0,0,0,0
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,10,33.36,1017,1030
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,20,53,1439,1484
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,30,59.16,1766,1752
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,40,68.95,2075,2007
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,50,83.49,2394,2347
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,60,90.62,2677,2579
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,70,96.73,2936,2793
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,80,97.45,3175,2909
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,90,97.58,3375,2963
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,100,97.66,3527,3005
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,110,97.75,3669,3027
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,120,97.79,3788,3046
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,130,97.95,3964,3085
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,140,98.02,4024,3092
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,150,98.04,4075,3097
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,160,98.06,4139,3103
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,170,98.07,4143,3106
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,180,98.12,4251,3113
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,190,98.13,4267,3118
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,200,98.2,4417,3144
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,210,98.21,4478,3148
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,220,98.24,4542,3153
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,230,98.24,4553,3154
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,240,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,250,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,260,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,270,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,280,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,290,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,300,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,310,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,320,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,330,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,340,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,350,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,360,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,370,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,380,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,390,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,400,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,410,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,420,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,430,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,440,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,450,98.26,4636,3158
9 - [ 23.05999947 -10.5        -10.35468674],Inward Spiral,460,98.26,4636,3158
