point,algorithm,time,coverage,length,rotation
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,60,66.76,2996,4039
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,70,72.94,3242,4433
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,80,82.35,3518,4749
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,90,86.16,3684,4933
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,100,89.07,3865,5132
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,110,92.89,4064,5424
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,120,96.49,4265,5711
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,130,98.44,4434,5926
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,140,98.55,4583,6099
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,150,98.56,4629,6150
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,160,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,170,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,180,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,190,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,200,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,210,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,220,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,230,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,240,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,250,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,260,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,270,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,280,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,290,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,300,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,310,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,320,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,330,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,340,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,350,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,360,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,370,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,380,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,390,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,400,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,410,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,420,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,430,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,440,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,450,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,460,98.56,4676,6154
4 - [-0.91000003  4.         -5.41468811],BAstar Variant,470,98.56,4676,6154
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,0,0,0,0
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,10,30.37,1140,1252
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,20,45.66,1622,1770
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,30,59.6,1997,2176
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,40,67.25,2340,2555
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,50,72.9,2675,2958
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,60,73.06,2938,3189
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,70,80.73,3238,3562
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,80,83.14,3517,3865
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,90,83.24,3773,4087
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,100,83.29,3983,4243
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,110,89.2,4251,4566
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,120,89.42,4470,4734
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,130,89.47,4676,4863
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,140,89.58,4887,5023
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,150,93.27,5116,5323
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,160,97.01,5341,5564
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,170,98.74,5579,5865
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,180,99.01,5795,6067
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,190,99.02,5976,6157
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,200,99.05,6174,6285
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,210,99.07,6351,6377
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,220,99.08,6496,6426
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,230,99.09,6597,6458
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,240,99.1,6690,6482
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,250,99.1,6835,6535
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,260,99.11,6951,6575
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,270,99.12,7092,6622
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,280,99.12,7217,6662
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,290,99.13,7338,6691
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,300,99.13,7430,6711
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,310,99.13,7476,6723
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,320,99.14,7553,6730
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,330,99.14,7632,6756
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,340,99.14,7683,6775
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,350,99.14,7790,6797
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,360,99.14,7839,6808
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,370,99.15,7895,6814
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,380,99.15,7895,6814
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,390,99.15,7919,6822
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,400,99.15,8011,6835
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,410,99.15,8117,6861
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,420,99.15,8117,6861
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,430,99.15,8117,6861
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,440,99.15,8117,6861
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,450,99.15,8117,6861
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,460,99.15,8117,6861
5 - [-20.28000069   4.5         -5.51468706],Inward Spiral,470,99.15,8117,6861
5 - [-20.28000069   4.5         -5.51468706],BAstar,0,0,0,0
5 - [-20.28000069   4.5         -5.51468706],BAstar,10,34.78,1115,516
5 - [-20.28000069   4.5         -5.51468706],BAstar,20,41.45,1600,826
5 - [-20.28000069   4.5         -5.51468706],BAstar,30,47.77,2009,1081
5 - [-20.28000069   4.5         -5.51468706],BAstar,40,51.79,2315,1270
5 - [-20.28000069   4.5         -5.51468706],BAstar,50,57.47,2686,1473
5 - [-20.28000069   4.5         -5.51468706],BAstar,60,63.28,2926,1623
5 - [-20.28000069   4.5         -5.51468706],BAstar,70,69.23,3180,1800
5 - [-20.28000069   4.5         -5.51468706],BAstar,80,70.06,3347,1960
5 - [-20.28000069   4.5         -5.51468706],BAstar,90,70.48,3404,2026
5 - [-20.28000069   4.5         -5.51468706],BAstar,100,70.5,3478,2033
5 - [-20.28000069   4.5         -5.51468706],BAstar,110,71.78,3520,2064
5 - [-20.28000069   4.5         -5.51468706],BAstar,120,81.2,3778,2184
5 - [-20.28000069   4.5         -5.51468706],BAstar,130,85.56,3946,2275
5 - [-20.28000069   4.5         -5.51468706],BAstar,140,90.84,4198,2415
5 - [-20.28000069   4.5         -5.51468706],BAstar,150,91.86,4389,2563
5 - [-20.28000069   4.5         -5.51468706],BAstar,160,93.3,4500,2638
5 - [-20.28000069   4.5         -5.51468706],BAstar,170,97.48,4723,2758
5 - [-20.28000069   4.5         -5.51468706],BAstar,180,98.07,4849,2874
5 - [-20.28000069   4.5         -5.51468706],BAstar,190,98.59,4883,2911
5 - [-20.28000069   4.5         -5.51468706],BAstar,200,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,210,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,220,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,230,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,240,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,250,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,260,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,270,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,280,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,290,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,300,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,310,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,320,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,330,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,340,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,350,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,360,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,370,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,380,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,390,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,400,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,410,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,420,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,430,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,440,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,450,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,460,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar,470,98.6,4972,2922
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,0,0,0,0
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,10,37.17,1211,1674
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,20,47.48,1637,2194
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,30,54.36,2017,2712
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,40,60.65,2390,3203
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,50,61.24,2657,3529
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,60,61.3,2807,3652
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,70,68.09,3044,3991
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,80,77.66,3304,4312
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,90,82.43,3491,4586
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,100,87.05,3704,4862
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,110,90.7,3898,4991
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,120,94.29,4122,5266
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,130,98.0,4310,5504
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,140,98.31,4418,5630
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,150,98.54,4571,5824
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,160,98.61,4637,5881
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,170,98.65,4711,5889
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,180,98.65,4711,5889
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,190,98.65,4750,5898
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,200,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,210,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,220,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,230,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,240,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,250,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,260,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,270,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,280,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,290,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,300,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,310,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,320,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,330,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,340,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,350,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,360,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,370,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,380,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,390,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,400,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,410,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,420,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,430,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,440,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,450,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,460,98.67,4818,5923
5 - [-20.28000069   4.5         -5.51468706],BAstar Variant,470,98.67,4818,5923
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,0,0,0,0
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,10,28.58,1071,1211
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,20,45.75,1605,1797
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,30,58.16,1987,2245
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,40,63.53,2307,2626
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,50,64.52,2609,2934
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,60,65.98,2911,3255
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,70,73.79,3217,3570
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,80,84.28,3509,3935
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,90,88.36,3808,4297
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,100,89.41,4080,4576
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,110,95.06,4340,4843
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,120,95.76,4594,5133
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,130,95.82,4808,5282
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,140,96.07,5032,5471
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,150,98.86,5268,5700
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,160,98.95,5501,5906
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,170,98.97,5686,6006
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,180,98.99,5853,6077
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,190,99.03,6015,6158
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,200,99.03,6163,6224
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,210,99.05,6295,6283
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,220,99.05,6428,6327
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,230,99.05,6566,6373
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,240,99.05,6633,6390
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,250,99.07,6705,6396
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,260,99.1,6862,6496
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,270,99.1,7035,6596
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,280,99.11,7169,6660
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,290,99.12,7317,6704
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,300,99.13,7443,6751
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,310,99.14,7544,6768
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,320,99.14,7661,6818
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,330,99.15,7755,6848
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,340,99.15,7851,6858
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,350,99.15,7870,6862
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,360,99.16,7963,6870
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,370,99.16,8014,6885
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,380,99.16,8098,6893
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,390,99.17,8146,6906
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,400,99.17,8234,6924
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,410,99.17,8323,6937
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,420,99.17,8378,6946
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,430,99.17,8482,6975
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,440,99.17,8505,6977
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,450,99.17,8569,6981
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,460,99.17,8655,6999
6 - [ 17.5        -13.5        -10.37468719],Inward Spiral,470,99.17,8729,7003
6 - [ 17.5        -13.5        -10.37468719],BAstar,0,0,0,0
6 - [ 17.5        -13.5        -10.37468719],BAstar,10,33.51,1271,635
6 - [ 17.5        -13.5        -10.37468719],BAstar,20,58.33,1916,921
6 - [ 17.5        -13.5        -10.37468719],BAstar,30,63.0,2240,1121
6 - [ 17.5        -13.5        -10.37468719],BAstar,40,66.17,2563,1332
6 - [ 17.5        -13.5        -10.37468719],BAstar,50,70.85,2828,1527
6 - [ 17.5        -13.5        -10.37468719],BAstar,60,74.09,3103,1699
6 - [ 17.5        -13.5        -10.37468719],BAstar,70,80.58,3322,1854
6 - [ 17.5        -13.5        -10.37468719],BAstar,80,83.23,3516,2039
6 - [ 17.5        -13.5        -10.37468719],BAstar,90,85.78,3750,2265
6 - [ 17.5        -13.5        -10.37468719],BAstar,100,88.7,3953,2410
6 - [ 17.5        -13.5        -10.37468719],BAstar,110,89.72,4067,2427
6 - [ 17.5        -13.5        -10.37468719],BAstar,120,92.81,4252,2526
6 - [ 17.5        -13.5        -10.37468719],BAstar,130,97.08,4494,2681
6 - [ 17.5        -13.5        -10.37468719],BAstar,140,97.95,4678,2847
6 - [ 17.5        -13.5        -10.37468719],BAstar,150,97.98,4792,2867
6 - [ 17.5        -13.5        -10.37468719],BAstar,160,98.04,4867,2924
6 - [ 17.5        -13.5        -10.37468719],BAstar,170,98.15,4979,2992
6 - [ 17.5        -13.5        -10.37468719],BAstar,180,98.58,5106,3107
6 - [ 17.5        -13.5        -10.37468719],BAstar,190,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,200,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,210,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,220,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,230,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,240,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,250,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,260,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,270,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,280,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,290,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,300,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,310,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,320,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,330,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,340,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,350,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,360,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,370,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,380,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,390,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,400,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,410,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,420,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,430,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,440,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,450,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,460,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar,470,98.59,5151,3117
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,0,0,0,0
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,10,29.4,1031,1461
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,20,39.12,1597,2179
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,30,42.92,1972,2653
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,40,55.48,2496,3278
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,50,63.05,2910,3821
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,60,74.82,3295,4379
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,70,87.22,3607,4824
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,80,92.59,3880,5230
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,90,96.51,4126,5657
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,100,96.74,4316,5894
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,110,98.1,4459,6070
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,120,98.11,4519,6118
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,130,98.12,4575,6129
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,140,98.13,4661,6197
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,150,98.13,4661,6197
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,160,98.2,4764,6207
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,170,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,180,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,190,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,200,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,210,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,220,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,230,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,240,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,250,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,260,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,270,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,280,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,290,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,300,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,310,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,320,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,330,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,340,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,350,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,360,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,370,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,380,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,390,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,400,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,410,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,420,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,430,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,440,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,450,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,460,98.2,4769,6210
6 - [ 17.5        -13.5        -10.37468719],BAstar Variant,470,98.2,4769,6210
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,0,0,0,0
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,10,29.07,1091,1204
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,20,46.91,1629,1812
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,30,50.85,1997,2268
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,40,51.75,2267,2486
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,50,63.1,2618,2858
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,60,71.66,2955,3221
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,70,80.66,3249,3592
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,80,87.19,3535,3965
7 - [-10.84000015 -20.70000076  -9.66468811],Inward Spiral,90,91.3,3812,4264
