point,algorithm,time,coverage,length,rotation
0 - [-12.59000015  11.          -5.29468489],Inward Spiral0.95,390,22.83,791,697
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,10,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,20,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,30,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,40,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,50,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,60,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,70,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,80,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,90,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,100,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,110,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,120,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,130,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,140,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,150,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,160,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,170,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,180,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,190,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,200,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,210,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,220,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,230,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,240,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,250,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,260,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,270,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,280,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,290,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,300,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,310,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,320,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,330,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,340,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,350,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,360,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,370,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,380,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar Variant0.95,390,20.25,479,464
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,10,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,20,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,30,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,40,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,50,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,60,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,70,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,80,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,90,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,100,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,110,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,120,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,130,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,140,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,150,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,160,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,170,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,180,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,190,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,200,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,210,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,220,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,230,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,240,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,250,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,260,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,270,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,280,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,290,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,300,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,310,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,320,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,330,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,340,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,350,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,360,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,370,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,380,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],BAstar1.0,390,27.12,547,219
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,10,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,20,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,30,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,40,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,50,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,60,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,70,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,80,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,90,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,100,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,110,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,120,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,130,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,140,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,150,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,160,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,170,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,180,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,190,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,200,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,210,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,220,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,230,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,240,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,250,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,260,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,270,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,280,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,290,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,300,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,310,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,320,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,330,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,340,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,350,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,360,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,370,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,380,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.0,390,24.73,779,666
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,10,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,20,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,30,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,40,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,50,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,60,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,70,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,80,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,90,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,100,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,110,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,120,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,130,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,140,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,150,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,160,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,170,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,180,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,190,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,200,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,210,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,220,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,230,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,240,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,250,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,260,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,270,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,280,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,290,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,300,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,310,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,320,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,330,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,340,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,350,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,360,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,370,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,380,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.0,390,20.13,512,452
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,10,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,20,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,30,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,40,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,50,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,60,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,70,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,80,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,90,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,100,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,110,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,120,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,130,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,140,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,150,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,160,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,170,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,180,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,190,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,200,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,210,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,220,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,230,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,240,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,250,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,260,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,270,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,280,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,290,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,300,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,310,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,320,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,330,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,340,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,350,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,360,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,370,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,380,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],BAstar1.05,390,21.44,526,286
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,10,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,20,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,30,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,40,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,50,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,60,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,70,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,80,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,90,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,100,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,110,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,120,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,130,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,140,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,150,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,160,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,170,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,180,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,190,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,200,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,210,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,220,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,230,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,240,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,250,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,260,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,270,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,280,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,290,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,300,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,310,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,320,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,330,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,340,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,350,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,360,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,370,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,380,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],Inward Spiral1.05,390,23.25,754,587
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,0,0,0,0
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,10,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,20,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,30,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,40,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,50,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,60,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,70,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,80,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,90,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,100,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,110,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,120,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,130,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,140,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,150,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,160,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,170,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,180,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,190,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,200,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,210,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,220,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,230,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,240,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,250,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,260,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,270,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,280,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,290,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,300,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,310,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,320,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,330,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,340,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,350,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,360,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,370,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,380,20.19,436,407
0 - [-12.59000015  11.          -5.29468489],BAstar Variant1.05,390,20.19,436,407
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,0,0,0,0
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,10,13.21,671,367
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,20,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,30,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,40,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,50,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,60,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,70,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,80,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,90,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,100,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,110,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,120,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,130,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,140,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,150,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,160,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,170,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,180,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,190,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,200,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,210,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,220,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,230,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,240,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,250,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,260,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,270,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,280,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,290,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,300,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,310,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,320,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,330,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,340,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,350,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,360,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,370,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,380,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],BAstar0.7,390,20.09,921,490
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,0,0,0,0
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,10,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,20,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,30,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,40,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,50,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,60,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,70,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,80,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,90,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,100,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,110,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,120,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,130,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,140,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,150,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,160,21.34,741,793
1 - [ 26.05999947 -11.         -10.37468719],Inward Spiral0.7,170,21.34,741,793
